,month,year,region,id,count,title,rank,date,artist,url
19784,11,2020,United Kingdom,1tkg4EHVoqnhR6iFEXb60y,27,What You Know Bout Love,4,2020-11-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
19811,11,2020,United Kingdom,6cx06DFPPHchuUAcTxznu9,26,Head & Heart (feat. MNEK),5,2020-11-01,Joel Corry,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
19837,11,2020,United States,35mvY5S1H3J2QZyna3TFe0,30,positions,1,2020-11-01,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
19867,11,2020,United States,7hxHWCCAIIxFLCzvDgnQHX,28,"Lemonade (feat. Gunna, Don Toliver & NAV)",5,2020-11-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
19895,11,2020,United States,3tjFYV6RSFtuktYl3ZtYcq,27,Mood (feat. iann dior),3,2020-11-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19922,11,2020,United States,47EiUVwUp4C9fGccaPuUCS,26,DÁKITI,9,2020-11-01,"Bad Bunny, Jhay Cortez",https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
19948,11,2020,United States,0PvFJmanyNQMseIFrU708S,24,For The Night (feat. Lil Baby & DaBaby),6,2020-11-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
19972,12,2020,Canada,0bYg9bo50gSsH3LtXe2SQn,25,All I Want for Christmas Is You,1,2020-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
19997,12,2020,Canada,0lLdorYw7lVrJydTINhWdI,25,It's Beginning to Look a Lot like Christmas,3,2020-12-01,Michael Bublé,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
20022,12,2020,Canada,0lizgQ7Qw35od7CYaoMBZb,25,Santa Tell Me,4,2020-12-01,Ariana Grande,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
20047,12,2020,Canada,2EjXfH91m7f8HiJN1yQg97,25,Rockin' Around The Christmas Tree,5,2020-12-01,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
20072,12,2020,Canada,2FRnf9qhLbvw8fu4IBXx78,25,Last Christmas,2,2020-12-01,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
20097,12,2020,United Kingdom,0bYg9bo50gSsH3LtXe2SQn,26,All I Want for Christmas Is You,1,2020-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
20123,12,2020,United Kingdom,0lLdorYw7lVrJydTINhWdI,26,It's Beginning to Look a Lot like Christmas,3,2020-12-01,Michael Bublé,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
20149,12,2020,United Kingdom,0lizgQ7Qw35od7CYaoMBZb,26,Santa Tell Me,5,2020-12-01,Ariana Grande,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
20175,12,2020,United Kingdom,2EjXfH91m7f8HiJN1yQg97,26,Rockin' Around The Christmas Tree,4,2020-12-01,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
20201,12,2020,United Kingdom,2FRnf9qhLbvw8fu4IBXx78,26,Last Christmas,2,2020-12-01,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
20227,12,2020,United States,0bYg9bo50gSsH3LtXe2SQn,25,All I Want for Christmas Is You,2,2020-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
20252,12,2020,United States,2EjXfH91m7f8HiJN1yQg97,25,Rockin' Around The Christmas Tree,3,2020-12-01,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
20277,12,2020,United States,7vQbuQcyTflfCIOu3Uzzya,24,Jingle Bell Rock,6,2020-12-01,Bobby Helms,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
20301,12,2020,United States,1IcR6RlgvDczfvoWJSSY2A,23,It's the Most Wonderful Time of the Year,7,2020-12-01,Andy Williams,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
20324,12,2020,United States,2FRnf9qhLbvw8fu4IBXx78,20,Last Christmas,10,2020-12-01,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
20344,1,2021,Canada,27OeeYzk6klgBh83TSvGMA,31,WITHOUT YOU,9,2021-01-01,The Kid LAROI,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
20375,1,2021,Canada,3tjFYV6RSFtuktYl3ZtYcq,31,Mood (feat. iann dior),1,2021-01-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
20406,1,2021,Canada,5nujrmhLynf4yMoMtj8AQF,31,Levitating (feat. DaBaby),3,2021-01-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
20437,1,2021,Canada,5vGLcdRuSbUhD8ScwsGSdA,31,Whoopty,7,2021-01-01,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
20468,1,2021,Canada,31qCy5ZaophVA81wtlwLc4,30,Anyone,4,2021-01-01,Justin Bieber,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
20498,1,2021,United Kingdom,27OeeYzk6klgBh83TSvGMA,31,WITHOUT YOU,8,2021-01-01,The Kid LAROI,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
20529,1,2021,United Kingdom,5vGLcdRuSbUhD8ScwsGSdA,30,Whoopty,5,2021-01-01,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
20559,1,2021,United Kingdom,3tjFYV6RSFtuktYl3ZtYcq,29,Mood (feat. iann dior),2,2021-01-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
20588,1,2021,United Kingdom,6cx06DFPPHchuUAcTxznu9,25,Head & Heart (feat. MNEK),4,2021-01-01,Joel Corry,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
20613,1,2021,United Kingdom,7hxHWCCAIIxFLCzvDgnQHX,24,"Lemonade (feat. Gunna, Don Toliver & NAV)",6,2021-01-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
20637,1,2021,United States,3YJJjQPAbDT7mGpX3WtQ9A,31,Good Days,10,2021-01-01,SZA,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
20668,1,2021,United States,3tjFYV6RSFtuktYl3ZtYcq,30,Mood (feat. iann dior),1,2021-01-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
20698,1,2021,United States,7hxHWCCAIIxFLCzvDgnQHX,30,"Lemonade (feat. Gunna, Don Toliver & NAV)",4,2021-01-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
20728,1,2021,United States,5vGLcdRuSbUhD8ScwsGSdA,29,Whoopty,8,2021-01-02,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
20757,1,2021,United States,7lPN2DXiMsVn7XUKtOW1CS,24,drivers license,5,2021-01-08,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
20781,2,2021,Canada,0VjIjW4GlUZAMYd2vXMi3b,28,Blinding Lights,10,2021-02-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
20809,2,2021,Canada,27OeeYzk6klgBh83TSvGMA,28,WITHOUT YOU,5,2021-02-01,The Kid LAROI,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
20837,2,2021,Canada,3tjFYV6RSFtuktYl3ZtYcq,28,Mood (feat. iann dior),4,2021-02-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
20865,2,2021,Canada,5QO79kh1waicV47BqGRL3g,28,Save Your Tears,3,2021-02-01,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
20893,2,2021,Canada,7lPN2DXiMsVn7XUKtOW1CS,28,drivers license,1,2021-02-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
20921,2,2021,United Kingdom,27OeeYzk6klgBh83TSvGMA,28,WITHOUT YOU,3,2021-02-01,The Kid LAROI,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
20949,2,2021,United Kingdom,4I5bvu2KDsrCg0EWHIcvul,28,Don't Play,4,2021-02-01,"Anne-Marie, KSI, Digital Farm Animals",https://open.spotify.com/track/4I5bvu2KDsrCg0EWHIcvul
20977,2,2021,United Kingdom,6ft4hAq6yde8jPZY2i5zLr,28,Paradise (feat. Dermot Kennedy),6,2021-02-01,MEDUZA,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
21005,2,2021,United Kingdom,7lPN2DXiMsVn7XUKtOW1CS,28,drivers license,1,2021-02-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
21033,2,2021,United Kingdom,6f3Slt0GbA2bPZlz0aIFXN,24,The Business,9,2021-02-03,Tiësto,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
21057,2,2021,United States,0VjIjW4GlUZAMYd2vXMi3b,28,Blinding Lights,9,2021-02-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21085,2,2021,United States,3YJJjQPAbDT7mGpX3WtQ9A,28,Good Days,2,2021-02-01,SZA,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
21113,2,2021,United States,5QO79kh1waicV47BqGRL3g,28,Save Your Tears,4,2021-02-01,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
21141,2,2021,United States,60ynsPSSKe6O3sfwRnIBRf,28,Streets,3,2021-02-01,Doja Cat,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
21169,2,2021,United States,7lPN2DXiMsVn7XUKtOW1CS,28,drivers license,1,2021-02-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
21197,3,2021,Canada,3VT8hOC5vuDXBsHrR53WFh,31,Astronaut In The Ocean,4,2021-03-01,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
21228,3,2021,Canada,5Kskr9LcNYa0tpt5f0ZEJx,30,Calling My Phone,1,2021-03-01,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
21258,3,2021,Canada,5QO79kh1waicV47BqGRL3g,30,Save Your Tears,3,2021-03-01,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
21288,3,2021,Canada,7lPN2DXiMsVn7XUKtOW1CS,29,drivers license,2,2021-03-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
21317,3,2021,Canada,1M4OcYkxAtu3ErzSgDEfoi,23,Up,5,2021-03-01,Cardi B,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
21340,3,2021,United Kingdom,5Kskr9LcNYa0tpt5f0ZEJx,31,Calling My Phone,2,2021-03-01,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
21371,3,2021,United Kingdom,6f3Slt0GbA2bPZlz0aIFXN,31,The Business,4,2021-03-01,Tiësto,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
21402,3,2021,United Kingdom,7lPN2DXiMsVn7XUKtOW1CS,31,drivers license,1,2021-03-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
21433,3,2021,United Kingdom,7pnQ23WgZca9jEfMts9qsR,31,Latest Trends,6,2021-03-01,A1 x J1,https://open.spotify.com/track/7pnQ23WgZca9jEfMts9qsR
21464,3,2021,United Kingdom,4cG7HUWYHBV6R6tHn1gxrl,30,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,7,2021-03-01,"Riton, Nightcrawlers",https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
21494,3,2021,United States,1M4OcYkxAtu3ErzSgDEfoi,31,Up,4,2021-03-01,Cardi B,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
21525,3,2021,United States,5Kskr9LcNYa0tpt5f0ZEJx,30,Calling My Phone,2,2021-03-01,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
21555,3,2021,United States,6tDDoYIxWvMLTdKpjFkc1B,30,telepatía,3,2021-03-01,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
21585,3,2021,United States,7lPN2DXiMsVn7XUKtOW1CS,30,drivers license,1,2021-03-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
21615,3,2021,United States,7MAibcTli4IisCtbHKrGMh,26,Leave The Door Open,4,2021-03-05,"Bruno Mars, Anderson .Paak, Silk Sonic",https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
21641,4,2021,Canada,3VT8hOC5vuDXBsHrR53WFh,30,Astronaut In The Ocean,3,2021-04-01,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
21671,4,2021,Canada,4iJyoBOLtHqaGxP12qzhQI,30,Peaches (feat. Daniel Caesar & Giveon),2,2021-04-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
21701,4,2021,Canada,5nujrmhLynf4yMoMtj8AQF,30,Levitating (feat. DaBaby),6,2021-04-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
21731,4,2021,Canada,61KpQadow081I2AsbeLcsb,28,deja vu,5,2021-04-02,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
21759,4,2021,Canada,43PGPuHIlVOc04jrZVh9L6,22,RAPSTAR,1,2021-04-09,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
21781,4,2021,United Kingdom,0siYMEsGrzzzlWLXK5zJfS,30,BED,8,2021-04-01,"Joel Corry, RAYE, David Guetta",https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
21811,4,2021,United Kingdom,4cG7HUWYHBV6R6tHn1gxrl,30,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,3,2021-04-01,"Riton, Nightcrawlers",https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
21841,4,2021,United Kingdom,4iJyoBOLtHqaGxP12qzhQI,30,Peaches (feat. Daniel Caesar & Giveon),2,2021-04-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
21871,4,2021,United Kingdom,6f3Slt0GbA2bPZlz0aIFXN,28,The Business,5,2021-04-01,Tiësto,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
21899,4,2021,United Kingdom,43PGPuHIlVOc04jrZVh9L6,22,RAPSTAR,3,2021-04-09,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
21921,4,2021,United States,4iJyoBOLtHqaGxP12qzhQI,30,Peaches (feat. Daniel Caesar & Giveon),2,2021-04-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
21951,4,2021,United States,3VT8hOC5vuDXBsHrR53WFh,29,Astronaut In The Ocean,4,2021-04-01,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
21980,4,2021,United States,5nujrmhLynf4yMoMtj8AQF,28,Levitating (feat. DaBaby),9,2021-04-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22008,4,2021,United States,61KpQadow081I2AsbeLcsb,28,deja vu,3,2021-04-02,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
22036,4,2021,United States,3FAJ6O0NOHQV8Mc5Ri6ENp,22,Heartbreak Anniversary,10,2021-04-01,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
22058,5,2021,Canada,748mdHapucXQri7IAO8yFK,30,Kiss Me More (feat. SZA),4,2021-05-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
22088,5,2021,Canada,67BtfxlNbhBmCDR2L2l8qd,28,MONTERO (Call Me By Your Name),2,2021-05-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
22116,5,2021,Canada,4iJyoBOLtHqaGxP12qzhQI,25,Peaches (feat. Daniel Caesar & Giveon),1,2021-05-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
22141,5,2021,Canada,5nujrmhLynf4yMoMtj8AQF,24,Levitating (feat. DaBaby),7,2021-05-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22165,5,2021,Canada,43PGPuHIlVOc04jrZVh9L6,18,RAPSTAR,3,2021-05-01,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
22183,5,2021,United Kingdom,67BtfxlNbhBmCDR2L2l8qd,31,MONTERO (Call Me By Your Name),1,2021-05-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
22214,5,2021,United Kingdom,6uvMKqNlrSvcC4NaKnrwjZ,31,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",2,2021-05-01,"Tion Wayne, Russ Millions",https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
22245,5,2021,United Kingdom,748mdHapucXQri7IAO8yFK,31,Kiss Me More (feat. SZA),3,2021-05-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
22276,5,2021,United Kingdom,4iJyoBOLtHqaGxP12qzhQI,23,Peaches (feat. Daniel Caesar & Giveon),4,2021-05-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
22299,5,2021,United Kingdom,5nujrmhLynf4yMoMtj8AQF,21,Levitating (feat. DaBaby),9,2021-05-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22320,5,2021,United States,748mdHapucXQri7IAO8yFK,27,Kiss Me More (feat. SZA),2,2021-05-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
22347,5,2021,United States,43PGPuHIlVOc04jrZVh9L6,21,RAPSTAR,1,2021-05-01,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
22368,5,2021,United States,5nujrmhLynf4yMoMtj8AQF,18,Levitating (feat. DaBaby),6,2021-05-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22386,5,2021,United States,61KpQadow081I2AsbeLcsb,17,deja vu,7,2021-05-01,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
22403,5,2021,United States,67BtfxlNbhBmCDR2L2l8qd,16,MONTERO (Call Me By Your Name),3,2021-05-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
22419,6,2021,Canada,4ZtFanR9U6ndgddUvNcjcG,30,good 4 u,1,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
22449,6,2021,Canada,5nujrmhLynf4yMoMtj8AQF,30,Levitating (feat. DaBaby),6,2021-06-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22479,6,2021,Canada,67BtfxlNbhBmCDR2L2l8qd,30,MONTERO (Call Me By Your Name),5,2021-06-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
22509,6,2021,Canada,4iJyoBOLtHqaGxP12qzhQI,29,Peaches (feat. Daniel Caesar & Giveon),7,2021-06-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
22538,6,2021,Canada,6HU7h9RYOaPRFeh0R3UeAr,26,deja vu,2,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
22564,6,2021,United Kingdom,4ZtFanR9U6ndgddUvNcjcG,30,good 4 u,1,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
22594,6,2021,United Kingdom,67BtfxlNbhBmCDR2L2l8qd,30,MONTERO (Call Me By Your Name),5,2021-06-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
22624,6,2021,United Kingdom,6uvMKqNlrSvcC4NaKnrwjZ,28,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",2,2021-06-01,"Tion Wayne, Russ Millions",https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
22652,6,2021,United Kingdom,5CZ40GBx1sQ9agT82CLQCT,27,traitor,6,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
22679,6,2021,United Kingdom,6HU7h9RYOaPRFeh0R3UeAr,26,deja vu,4,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
22705,6,2021,United States,4ZtFanR9U6ndgddUvNcjcG,30,good 4 u,1,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
22735,6,2021,United States,6HU7h9RYOaPRFeh0R3UeAr,28,deja vu,2,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
22763,6,2021,United States,5CZ40GBx1sQ9agT82CLQCT,27,traitor,3,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
22790,6,2021,United States,5nujrmhLynf4yMoMtj8AQF,25,Levitating (feat. DaBaby),6,2021-06-05,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22815,6,2021,United States,748mdHapucXQri7IAO8yFK,24,Kiss Me More (feat. SZA),5,2021-06-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
22839,7,2021,Canada,3DarAbFujv6eYNliUTyqtz,31,Kiss Me More (feat. SZA),5,2021-07-01,Doja Cat,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
22870,7,2021,Canada,3Wrjm47oTz2sjIgck11l5e,31,Beggin',6,2021-07-01,Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
22901,7,2021,Canada,4ZtFanR9U6ndgddUvNcjcG,31,good 4 u,1,2021-07-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
22932,7,2021,Canada,5nujrmhLynf4yMoMtj8AQF,31,Levitating (feat. DaBaby),3,2021-07-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22963,7,2021,Canada,6PQ88X9TkUIAUIZJHW2upE,31,Bad Habits,2,2021-07-01,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
22994,7,2021,United Kingdom,4ZtFanR9U6ndgddUvNcjcG,31,good 4 u,2,2021-07-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
23025,7,2021,United Kingdom,6PQ88X9TkUIAUIZJHW2upE,31,Bad Habits,1,2021-07-01,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
23056,7,2021,United Kingdom,3Wrjm47oTz2sjIgck11l5e,30,Beggin',3,2021-07-01,Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
23086,7,2021,United Kingdom,4pt5fDVTg5GhEvEtlz9dKk,29,I WANNA BE YOUR SLAVE,4,2021-07-01,Måneskin,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
23115,7,2021,United Kingdom,5K6Ssv4Z3zRvxt0P6EKUAP,24,Heartbreak Anthem (with David Guetta & Little Mix),8,2021-07-01,Galantis,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
23139,7,2021,United States,3DarAbFujv6eYNliUTyqtz,31,Kiss Me More (feat. SZA),2,2021-07-01,Doja Cat,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
23170,7,2021,United States,4ZtFanR9U6ndgddUvNcjcG,31,good 4 u,1,2021-07-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
23201,7,2021,United States,3Wrjm47oTz2sjIgck11l5e,28,Beggin',9,2021-07-03,Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
23229,7,2021,United States,5nujrmhLynf4yMoMtj8AQF,27,Levitating (feat. DaBaby),6,2021-07-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
23256,7,2021,United States,5lAnYvAIkSDNXqfo7DyFUm,25,Ain't Shit,10,2021-07-06,Doja Cat,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
23281,8,2021,Canada,5PjdY0CKGZdEuoNab3yDmX,31,STAY (with Justin Bieber),1,2021-08-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
23312,8,2021,Canada,27NovPIUIRrOZoCHxABJwK,30,INDUSTRY BABY (feat. Jack Harlow),2,2021-08-01,Lil Nas X,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
23342,8,2021,Canada,6PQ88X9TkUIAUIZJHW2upE,29,Bad Habits,3,2021-08-01,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
23371,8,2021,Canada,3DarAbFujv6eYNliUTyqtz,28,Kiss Me More (feat. SZA),8,2021-08-01,Doja Cat,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
23399,8,2021,Canada,3Wrjm47oTz2sjIgck11l5e,28,Beggin',6,2021-08-01,Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
23427,8,2021,United Kingdom,4ZtFanR9U6ndgddUvNcjcG,31,good 4 u,3,2021-08-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
23458,8,2021,United Kingdom,5PjdY0CKGZdEuoNab3yDmX,31,STAY (with Justin Bieber),2,2021-08-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
23489,8,2021,United Kingdom,6PQ88X9TkUIAUIZJHW2upE,31,Bad Habits,1,2021-08-01,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
23520,8,2021,United Kingdom,27NovPIUIRrOZoCHxABJwK,29,INDUSTRY BABY (feat. Jack Harlow),9,2021-08-01,Lil Nas X,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
23549,8,2021,United Kingdom,4RVwu0g32PAqgUiJoXsdF8,28,Happier Than Ever,5,2021-08-01,Billie Eilish,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
23577,8,2021,United States,27NovPIUIRrOZoCHxABJwK,29,INDUSTRY BABY (feat. Jack Harlow),2,2021-08-01,Lil Nas X,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
23606,8,2021,United States,5PjdY0CKGZdEuoNab3yDmX,29,STAY (with Justin Bieber),1,2021-08-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
23635,8,2021,United States,3DarAbFujv6eYNliUTyqtz,28,Kiss Me More (feat. SZA),5,2021-08-01,Doja Cat,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
